date,maximum_atmospheric_pressure,minimum_atmospheric_pressure,precipitation,maximum_air_temperature,minimum_air_temperature,maximum_relative_humidity,minimum_relative_humidity,total_solar_radiation,maximum_temperature,minimum_temperature,average_air_temperature,average_relative_humidity,wind_speed,total_solar_radiation.1
2017-06-08,611.3452708333333,599.8018375,0.0,26.378333333333334,24.697166666666664,79.44620833333333,72.54820833333333,1924.0587083333332,21.13051833333333,20.087454166666667,25.573774583333332,76.08823916666667,0.7725462352916667,5.3446074999999995
2017-06-09,611.2145166666667,599.8749666666666,0.0,27.216708333333333,25.654,80.30408333333334,73.36983333333333,1947.427875,21.994975416666666,20.794507499999998,26.42685708333333,76.85966875,0.6987154208333334,5.4095220416666665
2017-06-10,617.6261875,599.7780541666667,0.0,27.716708333333333,26.250541666666667,81.56466666666667,75.47500000000001,1920.320625,22.900180000000002,21.850695833333333,27.019023333333333,78.37265083333334,0.8749565970833334,5.334223958333333
2017-06-11,615.3613416666667,599.7611333333333,0.0,27.159166666666664,25.72266666666667,85.63470833333334,79.873625,1973.8549999999998,23.298067083333333,22.46248208333333,26.40509,82.66541124999999,1.1090133758333334,5.482930416666666
2017-06-12,612.8030958333333,599.7873375,0.05291666666666667,27.39533333333333,25.812124999999998,78.58179166666666,72.105875,2097.6924166666668,21.8816175,20.780401666666666,26.62397125,75.2428975,0.7126040615,5.82692325
2017-06-13,613.6790374999999,599.822325,0.0,27.260708333333337,25.650041666666667,78.46275,72.017875,1949.3308749999999,21.72579875,20.602424166666665,26.475941666666667,75.20133,0.8234345025,5.414808083333334
2017-06-14,611.7343333333333,599.787725,0.07408333333333333,26.311958333333333,24.519291666666664,81.36966666666667,74.59320833333334,1914.1860416666668,21.26825125,20.025527083333333,25.358609166666668,77.93223416666667,0.5156567489125,5.317183291666667
2017-06-15,612.4023333333333,599.7887166666667,0.0,27.5895,25.955083333333334,73.32429166666667,66.37220833333333,2015.8559583333333,20.785835000000002,19.67855666666667,26.78625291666667,69.91738625,0.7410792470833334,5.599599625
2017-06-16,613.6792791666667,599.820925,0.0,26.203999999999997,24.578166666666664,81.18954166666667,73.88004166666666,1857.449375,21.183865833333332,20.173188333333332,25.359190416666667,77.44897666666667,0.4136024475958333,5.15958175
2017-06-17,612.933975,599.8468583333333,0.0,27.275666666666666,25.50508333333333,75.88941666666666,68.90833333333333,1878.6036666666666,20.886860416666668,19.705560000000002,26.287387083333332,72.64947625,0.5848408905416667,5.218343666666667
2017-06-18,610.3965541666666,599.9423791666667,0.0,27.811333333333334,26.021291666666666,76.72500000000001,69.63783333333333,1930.538375,21.583559583333336,20.318386666666665,26.89836791666667,73.23897166666667,0.5810821677916667,5.36260675
2017-06-19,613.0024,599.7889833333334,0.0,28.142,26.649708333333333,74.49529166666666,68.15179166666667,1899.2340416666666,21.551042499999998,20.495475416666668,27.305085416666667,71.44828791666667,0.5751390518041667,5.2756502916666665
2017-06-20,614.4779208333333,599.7970041666666,0.0,28.028750000000002,26.394375,75.35854166666667,68.64858333333333,1968.8481250000002,21.435275,20.325936666666667,27.201645833333334,71.93754666666666,0.7322338576249999,5.4690225833333335
2017-06-21,614.4915125,599.7953416666667,0.42333333333333334,28.133375,26.400791666666667,76.061875,68.41366666666666,1876.495,21.734296666666665,20.660668333333334,27.19987875,72.25879666666667,0.7774622999999999,5.212486125
2017-06-22,615.9623,599.8798083333332,0.44449999999999995,27.27870833333333,25.82025,72.21791666666667,65.19595833333334,1963.4959166666667,20.1199125,18.83522041666667,26.573071249999998,68.50520625,0.9402488007458333,5.454155375
2017-06-23,613.0119458333334,599.8286833333333,0.0,27.186958333333333,25.36929166666667,74.89654166666666,67.32083333333334,1928.72325,20.5334775,19.361151666666668,26.223869583333336,71.39631666666666,0.8111575251666667,5.357564458333333
2017-06-24,608.9261625,599.8256166666666,1.8097495833333335,26.500291666666666,25.097916666666666,85.42270833333333,79.03320833333333,1830.1785833333333,22.832432083333334,21.645761250000003,25.726397916666667,82.3891325,0.53253179575,5.083829583333333
2017-06-25,612.1086458333333,599.84865,0.0,28.156291666666664,26.711583333333333,70.48745833333334,63.0325,1905.6821666666667,20.864881666666665,19.469475833333334,27.39967375,66.63602708333333,0.7747077208333333,5.293561541666667
2017-06-26,612.150375,599.8275291666666,0.0,27.54425,26.04579166666667,68.55091666666667,60.70083333333333,2047.473875,19.489129166666668,17.995395833333333,26.749159583333334,64.40622,0.6452980744583333,5.687427291666666
2017-06-27,609.2088916666667,599.8650583333333,0.0,26.892124999999997,25.663416666666667,73.42416666666666,66.92483333333332,1930.3755,20.42435875,19.296614583333334,26.282005833333333,70.00742125000001,0.6425318842625,5.3621541666666666
2017-06-28,613.0109125,599.8211749999999,0.0,27.337500000000002,25.92925,73.690375,66.6125,1910.9741666666666,20.785085833333333,19.573915,26.585205833333333,70.42717499999999,0.5789525304166666,5.308261375
2017-06-29,613.7631125,599.7844,0.0,27.068708333333333,25.690208333333334,77.22529166666666,71.36229166666666,1742.4009166666667,21.472679166666666,20.738952916666666,26.316065833333337,74.34074916666667,0.7831596622916667,4.840002458333333
2017-06-30,609.483375,599.8012041666667,0.0,26.595458333333337,25.309708333333333,83.96404166666666,78.12408333333333,1796.6070416666669,22.595511666666667,21.72685125,25.92010625,81.25330625,0.5288223474583333,4.990574916666667
2017-07-01,613.8349708333334,599.85245,4.0004989166666665,24.62075,22.962833333333336,97.397125,91.44995833333333,1696.0398333333333,23.365030833333336,22.327999583333334,23.718892916666665,94.72319499999999,0.15785589125,4.711221958333334
